,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
211568,2016,4,11,28,1,2016-11-28,DL,19790,DL,N3755D,1823,11433,1143302,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,1955,2007.0,12.0,12.0,0.0,0.0,1900-1959,19.0,2026.0,2127.0,6.0,2200,2133.0,-27.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,305.0,266.0,241.0,1.0,1927.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460297,2008,2,5,28,3,2008-05-28,MQ,20398,MQ,N638AE,4064,13367,1336701,33367,MLI,"Moline, IL",IL,17.0,Illinois,41,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1805,1801.0,-4.0,0.0,0.0,-1.0,1800-1859,34.0,1835.0,1904.0,9.0,1900,1913.0,13.0,13.0,0.0,0.0,1900-1959,0.0,,0.0,55.0,72.0,29.0,1.0,139.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634619,2007,3,7,28,6,2007-07-28,MQ,20398,MQ,N523AE,3587,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,725,724.0,-1.0,0.0,0.0,-1.0,0700-0759,10.0,734.0,805.0,26.0,815,831.0,16.0,16.0,1.0,1.0,0800-0859,0.0,,0.0,50.0,67.0,31.0,1.0,175.0,1,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154815,2001,2,5,31,4,2001-05-31,WN,19393,WN,N692@@,238,10423,1042302,30423,AUS,"Austin, TX",TX,48.0,Texas,74,11259,1125902,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,1905,1915.0,10.0,10.0,0.0,0.0,1900-1959,7.0,1922.0,1957.0,3.0,1955,2000.0,5.0,5.0,0.0,0.0,1900-1959,0.0,,0.0,50.0,45.0,35.0,1.0,189.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248558,2006,4,11,13,1,2006-11-13,MQ,20398,MQ,N712AE,4596,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,1020,1016.0,-4.0,0.0,0.0,-1.0,1000-1059,15.0,1031.0,1144.0,4.0,1200,1148.0,-12.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,100.0,92.0,73.0,1.0,399.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870705,2019,4,11,17,7,2019-11-17,WN,19393,WN,N223WN,4516,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,15304,1530402,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,620,620.0,0.0,0.0,0.0,0.0,0600-0659,21.0,641.0,831.0,5.0,835,836.0,1.0,1.0,0.0,0.0,0800-0859,0.0,,0.0,135.0,136.0,110.0,1.0,837.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053882,2005,3,7,18,1,2005-07-18,OO,20304,OO,N416SW,3889,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,12003,1200301,31895,GTF,"Great Falls, MT",MT,30.0,Montana,84,2025,2031.0,6.0,6.0,0.0,0.0,2000-2059,19.0,2050.0,2157.0,3.0,2151,2200.0,9.0,9.0,0.0,0.0,2100-2159,0.0,,0.0,86.0,89.0,67.0,1.0,463.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963864,2006,2,6,8,4,2006-06-08,CO,19704,CO,N26226,1436,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,725,726.0,1.0,1.0,0.0,0.0,0700-0759,18.0,744.0,914.0,11.0,935,925.0,-10.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,250.0,239.0,210.0,1.0,1635.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229131,2007,1,3,11,7,2007-03-11,OO,20304,OO,N457SW,3924,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,1608,1607.0,-1.0,0.0,0.0,-1.0,1600-1659,8.0,1615.0,1836.0,6.0,1849,1842.0,-7.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,101.0,95.0,81.0,1.0,589.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667088,2003,3,7,4,5,2003-07-04,WN,19393,WN,N647,1276,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1725,1725.0,0.0,0.0,0.0,0.0,1700-1759,10.0,1735.0,1807.0,3.0,1820,1810.0,-10.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,55.0,45.0,32.0,1.0,178.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806932,2000,3,8,3,4,2000-08-03,DL,19790,DL,N379DL,806,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,725,727.0,2.0,2.0,0.0,0.0,0700-0759,13.0,740.0,946.0,4.0,958,950.0,-8.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,93.0,83.0,66.0,1.0,403.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577363,2010,2,5,23,7,2010-05-23,DL,19790,DL,N330NW,2717,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,1213,1217.0,4.0,4.0,0.0,0.0,1200-1259,26.0,1243.0,1342.0,6.0,1347,1348.0,1.0,1.0,0.0,0.0,1300-1359,0.0,,0.0,154.0,151.0,119.0,1.0,860.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374563,1992,1,3,18,3,1992-03-18,US,20355,US,,400,12339,1233902,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,755,759.0,4.0,4.0,0.0,0.0,0700-0759,,,,,939,939.0,0.0,0.0,0.0,0.0,0900-0959,0.0,,0.0,104.0,100.0,,1.0,644.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900427,2009,3,9,2,3,2009-09-02,WN,19393,WN,N401WN,3832,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48.0,Texas,74,1635,1630.0,-5.0,0.0,0.0,-1.0,1600-1659,5.0,1635.0,1843.0,3.0,1900,1846.0,-14.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,85.0,76.0,68.0,1.0,528.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827503,2003,3,7,4,5,2003-07-04,NW,19386,NW,N511US,342,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1235,1233.0,-2.0,0.0,0.0,-1.0,1200-1259,9.0,1242.0,1928.0,9.0,2005,1937.0,-28.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,270.0,244.0,226.0,1.0,2079.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332977,2008,2,5,6,2,2008-05-06,CO,19704,CO,N73406,399,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1745,1751.0,6.0,6.0,0.0,0.0,1700-1759,26.0,1817.0,1914.0,6.0,1918,1920.0,2.0,2.0,0.0,0.0,1900-1959,0.0,,0.0,153.0,149.0,117.0,1.0,862.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734270,1989,1,2,27,1,1989-02-27,US,20355,US,,32,13495,1349501,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,1740,1748.0,8.0,8.0,0.0,0.0,1700-1759,,,,,2048,2102.0,14.0,14.0,0.0,0.0,2000-2059,0.0,,0.0,128.0,134.0,,1.0,918.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296597,2015,4,12,13,7,2015-12-13,AS,19930,AS,N323AS,653,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,1320,1320.0,0.0,0.0,0.0,0.0,1300-1359,14.0,1334.0,1510.0,7.0,1540,1517.0,-23.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,260.0,237.0,216.0,1.0,1660.0,7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247711,2014,1,2,19,3,2014-02-19,AA,19805,AA,N014AA,2238,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1845,1845.0,0.0,0.0,0.0,0.0,1800-1859,18.0,1903.0,2154.0,6.0,2205,2200.0,-5.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,140.0,135.0,111.0,1.0,936.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691146,2013,4,11,4,1,2013-11-04,OO,20304,OO,N964SW,6415,12003,1200302,31895,GTF,"Great Falls, MT",MT,30.0,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1319,1319.0,0.0,0.0,0.0,0.0,1300-1359,22.0,1341.0,1507.0,8.0,1508,1515.0,7.0,7.0,0.0,0.0,1500-1559,0.0,,0.0,109.0,116.0,86.0,1.0,624.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483781,1999,3,8,2,1,1999-08-02,TW,20211,TW,N916TW,590,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,1915,1923.0,8.0,8.0,0.0,0.0,1900-1959,17.0,1940.0,2206.0,3.0,2216,2209.0,-7.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,121.0,106.0,86.0,1.0,667.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251977,1991,4,12,22,7,1991-12-22,US,20355,US,,918,12391,1239101,31703,ISP,"Islip, NY",NY,36.0,New York,22,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,1035,1035.0,0.0,0.0,0.0,0.0,1000-1059,,,,,1205,1200.0,-5.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,90.0,85.0,,1.0,375.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817482,2008,4,11,11,2,2008-11-11,AA,19805,AA,N527AA,703,15016,1501602,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1555,1553.0,-2.0,0.0,0.0,-1.0,1500-1559,45.0,1638.0,1734.0,7.0,1715,1741.0,26.0,26.0,1.0,1.0,1700-1759,0.0,,0.0,80.0,108.0,56.0,1.0,258.0,2,0.0,0.0,26.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970899,1993,1,1,19,2,1993-01-19,US,20355,US,,322,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,930,935.0,5.0,5.0,0.0,0.0,0900-0959,,,,,1125,1139.0,14.0,14.0,0.0,0.0,1100-1159,0.0,,0.0,115.0,124.0,,1.0,631.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227277,1996,4,10,1,2,1996-10-01,US,20355,US,N867US,994,15412,1541201,35412,TYS,"Knoxville, TN",TN,47.0,Tennessee,54,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1030,1028.0,-2.0,0.0,0.0,-1.0,1000-1059,6.0,1034.0,1114.0,5.0,1118,1119.0,1.0,1.0,0.0,0.0,1100-1159,0.0,,0.0,48.0,51.0,40.0,1.0,177.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201822,2010,4,12,14,2,2010-12-14,B6,20409,B6,N273JB,112,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,10792,1079202,30792,BUF,"Buffalo, NY",NY,36.0,New York,22,2250,2259.0,9.0,9.0,0.0,0.0,2200-2259,32.0,2331.0,26.0,1.0,13,27.0,14.0,14.0,0.0,0.0,0001-0559,0.0,,0.0,83.0,88.0,55.0,1.0,301.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664041,1996,3,7,16,2,1996-07-16,US,20355,US,N352US,676,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,10434,1043401,30434,AVP,"Scranton/Wilkes-Barre, PA",PA,42.0,Pennsylvania,23,1900,2036.0,96.0,96.0,1.0,6.0,1900-1959,10.0,2046.0,2110.0,3.0,1942,2113.0,91.0,91.0,1.0,6.0,1900-1959,0.0,,0.0,42.0,37.0,24.0,1.0,105.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267299,2019,4,11,30,6,2019-11-30,B6,20409,B6,N913JB,698,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,12953,1295304,31703,LGA,"New York, NY",NY,36.0,New York,22,1920,1917.0,-3.0,0.0,0.0,-1.0,1900-1959,18.0,1935.0,2140.0,5.0,2155,2145.0,-10.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,155.0,148.0,125.0,1.0,950.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014154,2000,2,4,4,2,2000-04-04,DL,19790,DL,N944DL,1721,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1250,1251.0,1.0,1.0,0.0,0.0,1200-1259,10.0,1301.0,1600.0,6.0,1622,1606.0,-16.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,152.0,135.0,119.0,1.0,906.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962809,2019,4,12,9,1,2019-12-09,DL,19790,DL,N692DL,1974,10994,1099402,30994,CHS,"Charleston, SC",SC,45.0,South Carolina,37,10397,1039707,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,700,703.0,3.0,3.0,0.0,0.0,0700-0759,14.0,717.0,807.0,11.0,820,818.0,-2.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,80.0,75.0,50.0,1.0,259.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473233,1998,4,10,19,1,1998-10-19,HP,19991,HP,N635AW,2847,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1230,1229.0,-1.0,0.0,0.0,-1.0,1200-1259,15.0,1244.0,1454.0,6.0,1443,1500.0,17.0,17.0,1.0,1.0,1400-1459,0.0,,0.0,313.0,331.0,310.0,1.0,2153.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179600,2001,1,1,17,3,2001-01-17,AA,19805,AA,N530A1,1852,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,2050,2049.0,-1.0,0.0,0.0,-1.0,2000-2059,18.0,2107.0,2249.0,4.0,2319,2253.0,-26.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,149.0,124.0,102.0,1.0,852.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972497,2019,4,10,12,6,2019-10-12,DL,19790,DL,N902DE,2645,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,10397,1039707,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,602,559.0,-3.0,0.0,0.0,-1.0,0600-0659,12.0,611.0,847.0,5.0,905,852.0,-13.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,123.0,113.0,96.0,1.0,761.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152875,2007,3,9,22,6,2007-09-22,UA,19977,UA,N821UA,515,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,14893,1489301,33192,SMF,"Sacramento, CA",CA,6.0,California,91,1945,1941.0,-4.0,0.0,0.0,-1.0,1900-1959,9.0,1950.0,2147.0,4.0,2208,2151.0,-17.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,263.0,250.0,237.0,1.0,1781.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845463,2017,1,3,25,6,2017-03-25,AA,19805,AA,N3GWAA,1597,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1345,1341.0,-4.0,0.0,0.0,-1.0,1300-1359,31.0,1412.0,1430.0,5.0,1420,1435.0,15.0,15.0,1.0,1.0,1400-1459,0.0,,0.0,95.0,114.0,78.0,1.0,507.0,3,0.0,0.0,15.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856212,2000,1,2,12,6,2000-02-12,US,20355,US,N335US,6436,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,745,743.0,-2.0,0.0,0.0,-1.0,0700-0759,12.0,755.0,854.0,7.0,917,901.0,-16.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,92.0,78.0,59.0,1.0,413.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335666,2013,2,4,2,2,2013-04-02,WN,19393,WN,N748SW,2329,14679,1467903,33570,SAN,"San Diego, CA",CA,6.0,California,91,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,1530,1525.0,-5.0,0.0,0.0,-1.0,1500-1559,9.0,1534.0,1647.0,5.0,1705,1652.0,-13.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,95.0,87.0,73.0,1.0,446.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755454,2005,1,2,13,7,2005-02-13,XE,20374,RU,N14570,2812,12896,1289602,32896,LBB,"Lubbock, TX",TX,48.0,Texas,74,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1055,1106.0,11.0,11.0,0.0,0.0,1000-1059,6.0,1112.0,1253.0,8.0,1228,1301.0,33.0,33.0,1.0,2.0,1200-1259,0.0,,0.0,93.0,115.0,101.0,1.0,458.0,2,0.0,0.0,22.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798136,2014,4,12,2,2,2014-12-02,DL,19790,DL,N926AT,1878,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1747,1921.0,94.0,94.0,1.0,6.0,1700-1759,25.0,1946.0,2125.0,7.0,1959,2132.0,93.0,93.0,1.0,6.0,1900-1959,0.0,,0.0,132.0,131.0,99.0,1.0,746.0,3,0.0,0.0,93.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926217,2015,3,9,14,1,2015-09-14,WN,19393,WN,N8644C,3071,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,10693,1069302,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,955,959.0,4.0,4.0,0.0,0.0,0900-0959,19.0,1018.0,1321.0,5.0,1325,1326.0,1.0,1.0,0.0,0.0,1300-1359,0.0,,0.0,150.0,147.0,123.0,1.0,1014.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574412,2019,2,6,9,7,2019-06-09,UA,19977,UA,N57855,1962,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,13930,1393007,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1930,2029.0,59.0,59.0,1.0,3.0,1900-1959,19.0,2048.0,201.0,6.0,121,207.0,46.0,46.0,1.0,3.0,0001-0559,0.0,,0.0,231.0,218.0,193.0,1.0,1744.0,7,8.0,0.0,0.0,0.0,38.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53817,2006,1,1,12,4,2006-01-12,CO,19704,CO,N35204,1426,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,1725,1731.0,6.0,6.0,0.0,0.0,1700-1759,37.0,1808.0,,,2035,,,,,,2000-2059,0.0,,1.0,370.0,,,1.0,2425.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570507,2019,3,8,28,3,2019-08-28,AA,19805,AA,N112AN,302,12478,1247805,31703,JFK,"New York, NY",NY,36.0,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1830,1932.0,62.0,62.0,1.0,4.0,1800-1859,33.0,2005.0,2227.0,7.0,2150,2234.0,44.0,44.0,1.0,2.0,2100-2159,0.0,,0.0,380.0,362.0,322.0,1.0,2475.0,10,44.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229192,1996,3,9,18,3,1996-09-18,DL,19790,DL,N680DA,294,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,958,955.0,-3.0,0.0,0.0,-1.0,0900-0959,9.0,1004.0,1132.0,4.0,1140,1136.0,-4.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,102.0,101.0,88.0,1.0,594.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874313,2008,3,7,17,4,2008-07-17,UA,19977,UA,N308UA,362,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,1529,1528.0,-1.0,0.0,0.0,-1.0,1500-1559,20.0,1548.0,1821.0,6.0,1804,1827.0,23.0,23.0,1.0,1.0,1800-1859,0.0,,0.0,95.0,119.0,93.0,1.0,533.0,3,0.0,0.0,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844540,2004,4,11,28,7,2004-11-28,OO,20304,OO,N566SW,6118,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6.0,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,1424,1439.0,15.0,15.0,1.0,1.0,1400-1459,6.0,1445.0,1515.0,4.0,1507,1519.0,12.0,12.0,0.0,0.0,1500-1559,0.0,,0.0,43.0,40.0,30.0,1.0,110.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667210,2011,2,6,20,1,2011-06-20,YV,20378,YV,N511MJ,3782,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1001,1302.0,181.0,181.0,1.0,12.0,1000-1059,26.0,1328.0,1553.0,6.0,1253,1559.0,186.0,186.0,1.0,12.0,1200-1259,0.0,,0.0,112.0,117.0,85.0,1.0,606.0,3,0.0,0.0,5.0,0.0,181.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
